precio,Área,metros_cubiertos,ambientes,pileta,edad,Ubicacion,es_casa,es_ph
34133.87107002057,242.11577950374155,150.54653745758043,8,0,36.067532308535306,0,1,0
178792.26496673614,77.06501299332913,74.85761104641857,10,0,13.84986391948493,1,0,0
162281.54067924712,69.768210643317,67.36396105489264,6,0,13.948946005996238,1,0,0
27274.533440245243,253.9391909720132,135.03906834794478,5,1,55.70683353867153,0,1,0
69160.57507877272,215.09607446442612,144.4718942180108,10,0,36.833607748092426,0,1,0
71458.95937196566,212.21004454618608,128.50204931430434,10,0,42.66187470273568,0,1,0
154923.66802883658,68.83242945845709,65.5649543242739,7,0,12.174463138465129,1,0,0
40454.50886853942,264.33337463450334,160.3973419265407,7,0,,0,1,0
14064.407363742686,212.40877810698055,108.00744393923544,7,0,1.0,0,1,0
29064.58081027098,249.25645726024183,162.45044018286595,10,0,61.25144011466725,0,1,0
213719.92528872716,67.08878764910105,65.01960172613475,4,0,13.021895525712136,1,0,0
31779.738404032316,273.1037870599438,157.7517925462955,9,0,63.23809679425806,0,1,0
22345.1331331174,240.88152562062072,129.73831402346707,10,0,42.07541042161517,0,1,0
153376.03629055896,76.4086954606333,76.38009805521075,8,0,2.0182892689013574,1,0,0
26049.840179438295,69.16232223034363,66.29734630269971,6,0,7.107769920596249,0,0,0
120880.61985083236,65.72785349109165,65.53718647124082,3,0,6.367047267890518,1,0,0
173075.91979102825,73.06768047799676,70.43576206053882,9,0,1.823144231624919,1,0,0
23434.992417471585,233.38838273476296,132.0418718856733,10,0,58.50240840732792,0,1,0
27528.914824688123,244.10456386739713,168.49339004828155,10,0,69.40641544072972,0,1,0
349678.17200075596,71.62056801856428,71.47229021519611,9,0,,1,0,0
61025.554926767574,245.55585395633025,159.56784193220784,7,1,49.69403500448568,0,1,0
20582.59529303269,206.97111202570323,145.88325511882329,10,0,,0,1,0
21531.217259414097,239.0163408448295,141.47051147713083,5,0,33.39727929425292,0,1,0
30128.2537873588,260.72714591305163,170.28917062235905,10,0,79.78714841225202,0,1,0
230968.2155595801,60.04546486231677,58.43786301863844,8,0,8.796468935823322,1,0,0
25042.876601403535,212.82997666121005,141.89024271802398,10,0,46.84996933820828,0,1,0
22191.19133769419,254.45090761793512,188.3521473072313,10,1,72.16610944110772,0,1,0
170.3321516143817,213.98213786336757,105.62951224330206,8,0,,0,1,0
258801.0466210207,68.58883373364374,65.90183382311744,8,0,12.226885491583758,1,0,0
161760.6905847084,75.40558058627832,73.01387453524107,5,0,14.074508134098089,1,0,0
533561.2629680553,118.16895565406094,107.38589139541344,8,0,42.08603280619804,1,0,1
24389.03560619563,64.66639559902322,64.2043451154165,6,0,9.238806291954363,0,0,0
303639.1302081301,67.85431005444588,64.88598563534418,5,0,3.979901204537004,1,0,0
21640.799512782243,242.71209045558751,154.62351869206168,10,0,28.94498425867356,0,1,0
31266.263876125464,251.38147384912597,130.01418725671283,7,0,,0,1,0
80076.83798851124,257.2154893805648,145.86264114118927,7,1,66.88636415974416,0,1,0
44834.80110526957,257.2221667384807,142.93936495182996,10,0,64.13798697943463,0,1,0
166307.63977057533,72.64351448613276,70.94948625648875,2,0,9.491362138707473,1,0,0
77052.81504067722,201.37615531338648,104.20142949505689,6,0,42.95411641526017,0,1,0
22276.140516966265,203.62879372921935,97.34878606255224,9,1,40.93984340625996,0,1,0
22950.17770653614,242.23231665286065,128.5645258824548,10,0,67.37189606405033,0,1,0
8195.487543501702,72.29447541971795,71.15175324550782,3,0,13.371575547631856,0,0,0
276218.4222612726,116.34182994832209,87.2241371341622,7,0,39.06415369273605,1,0,1
26914.55559769052,211.01382384790355,141.328341095768,10,0,48.196506658721546,0,1,0
209814.15466648876,72.46917246697902,71.33993318041392,10,0,2.0584222445255067,1,0,0
9167.970112659876,68.65190094646007,65.99986298114278,7,0,5.650049777169145,0,0,0
,56.803575297305564,55.95205198889903,5,0,7.855182010203777,1,0,0
,75.27706585395529,72.45902437289936,4,0,14.36214791183728,1,0,0
,76.70183148657605,73.04561414770731,5,0,1.9520039710660833,1,0,0
223018.89219494764,79.20580430760805,75.87813941901734,7,0,,1,0,0
274353.04964533803,61.49274424888742,60.95349167196034,4,0,14.50402015797122,1,0,0
3127.8072183052063,142.8693247981046,122.5815715122506,10,0,28.57101107931335,0,0,1
36688.15960492719,214.29255352826843,86.56457974867489,10,1,,0,1,0
217196.12191995428,64.8446300638535,62.05102030062061,10,0,5.671252468871697,1,0,0
204250.1815908684,78.48308799005737,74.93458918188998,6,0,3.187971933696867,1,0,0
142.79955069492368,137.38796179236957,125.42958509769244,10,0,58.1518510530858,0,0,1
38971.071607270234,211.90589631168487,149.6896165151449,9,0,,0,1,0
241952.0935256328,56.95104611057818,56.207117458334594,2,0,4.905516120776213,1,0,0
52490.855062558025,210.67075194889136,99.76923711434266,4,0,3.6667979296179087,0,1,0
26494.15463656157,250.6851578304785,101.5376267408088,10,1,38.9018174008747,0,1,0
224255.9780518876,49.971601488549275,48.61009938593313,3,0,7.76020036378741,1,0,0
7366.432257403901,200.99180263857676,126.0216776572022,10,0,12.110532874533654,0,1,0
69471.58731498987,255.2802775633413,197.35748269787217,10,0,66.73840875129426,0,1,0
264231.2347225695,71.26581281270248,68.39176933604455,3,0,,1,0,0
141.38923065099976,112.72428374108584,96.47568136891492,9,0,11.962439880304448,0,0,1
26399.752057670565,196.59596778863863,86.86693548354236,8,0,44.16983941151162,0,1,0
244.16875054979684,240.19849168667028,123.42891514172268,10,1,11.99335310430881,0,1,0
294930.7274805359,71.58088734633344,71.44282526820325,7,0,,1,0,0
162883.3261927726,73.84972524279827,73.39224536851607,3,0,11.874130826603697,1,0,0
59754.6943958697,224.8259362341956,157.1548489585337,10,0,52.2742098584922,0,1,0
185273.23335837983,68.0410785394457,66.02414155863481,6,0,8.56411939741313,1,0,0
22383.59433037219,232.3879105686956,117.82928543879734,5,1,,0,1,0
258928.3357641452,72.53674348521812,71.44412218200111,4,0,7.797924053693688,1,0,0
37731.00301687199,257.67254013740927,159.97064766925584,10,0,,0,1,0
61981.28331081479,203.20121400766763,109.40372974928664,6,0,18.394658804386147,0,1,0
182291.2178558823,75.00588131811519,74.4210467083512,5,0,,1,0,0
0.0,82.00298340303506,79.05062085492727,6,0,,1,0,0
143624.66637981596,78.0992352417097,77.13903513575383,2,0,8.627868627183219,1,0,0
32431.215605351543,257.0625124145921,189.19156000626415,10,0,34.29176182312617,0,1,0
249460.24903672544,67.64552027328266,65.39682469481414,5,0,,1,0,0
182719.5074776376,65.80793280372761,65.40468970608303,8,0,5.816191915796648,1,0,0
138411.41762683992,77.5402106314223,74.87393456643156,6,0,9.442623970193672,1,0,0
211073.3014825624,68.84560782285367,68.4457673488279,4,0,12.896943782363229,1,0,0
89.31837851740745,80.763205184465,80.24772958450104,10,0,9.354177503480864,0,0,0
248.57289978314495,248.0377335941542,171.62961179972237,10,0,6.775911896321549,0,1,0
0.0,250.48969037123268,138.92095333673578,10,1,33.262675899189325,0,1,0
35544.48224048074,266.58362011568477,164.6142077791154,10,0,68.70130824004224,0,1,0
176026.7870742361,67.96661713250849,66.33569930625454,5,0,12.960843758958015,1,0,0
109276.65381844332,58.851748865321554,58.305125722198134,6,0,14.83200889373943,1,0,0
6684.794965830733,73.12092709547909,70.36117493171983,4,0,11.98629159720539,0,0,0
142947.99352904284,72.94493579875736,69.43348550758017,7,0,3.10027106505807,1,0,0
169.90109784052123,138.99968115746896,115.08325311045444,8,0,57.56347574053795,0,0,1
25070.288214931817,213.9821241942074,165.2198619352416,10,0,28.961614409347355,0,1,0
174838.0512306426,69.00590267152769,68.09300297132195,6,0,2.1438554344312024,1,0,0
46071.940927543845,272.894705102619,145.99590499369927,10,0,74.19884101999202,0,1,0
27181.70427428387,253.85522120089604,146.59080435879793,10,1,29.57996121985598,0,1,0
8181.918597340578,69.1693285058907,66.3126713727104,3,0,5.275788979598519,0,0,0
36277.628048768,214.41191816693535,128.37818021799382,7,0,48.12671002805172,0,1,0
55368.962263982445,248.34071300061305,106.81419326706433,4,1,92.62880810853036,0,1,0
199227.11367511156,66.48104962087547,63.26244436745766,4,0,11.824569017622617,1,0,0
32965.6715003877,224.40897980086828,116.43582171102165,10,0,58.000057192914326,0,1,0
2930.8958437563724,76.96850026750873,76.46115968611234,4,0,8.353617862942166,0,0,0
85.04705080572234,87.07197049950867,85.44365461882478,7,0,10.654939275224685,0,0,0
221700.96604368472,68.6832552027395,67.96057863466912,3,0,6.976943586509271,1,0,0
192632.16137389757,58.271241930873856,58.047730989425006,6,0,14.67085525607042,1,0,0
179072.99947210777,72.07881646784031,68.85837734086296,4,0,2.67343217365909,1,0,0
63724.951440160694,242.66774748336348,193.668745124012,10,1,55.54078532736611,0,1,0
141293.30166844098,76.26402562763573,74.77757498505429,7,0,5.620991206288163,1,0,0
62.677931201141654,77.03136458037956,76.2709067137094,5,0,12.86999430119641,0,0,0
33413.75477660488,225.38673808489148,139.9684043652637,10,1,56.284652291476114,0,1,0
174404.4366928102,72.63419892281647,72.4869795521902,8,0,3.901451871388814,1,0,0
288693.0923282074,69.63747054532956,67.63916547283908,4,0,9.613072135234152,1,0,0
25232.314331966736,66.19264515699824,63.38162385460944,6,0,,0,0,0
24493.124601532087,235.0787765542173,175.23218865734484,10,1,41.51344588094471,0,1,0
90.16127919448682,119.98238473927654,111.43865322979498,7,0,14.656887769903896,0,0,1
0.0,65.5261147063653,64.89367463703418,4,0,2.0673490516299027,1,0,0
4221.130807819273,65.42161934416099,63.435914994044225,10,0,7.033040205780292,0,0,0
47004.94614546658,261.78012866089716,199.47791834002788,10,0,33.79207030089869,0,1,0
,64.81456854413605,62.83700043560408,7,0,10.476768936360058,1,0,0
0.0,72.90593541442311,71.13339215985026,4,0,,1,0,0
271.5322100633778,225.8686784936739,126.20529665814496,7,0,18.28504578436901,0,1,0
117804.1021652626,68.47252607273327,66.79813513045659,5,0,2.012007255704436,1,0,0
231455.61941422673,69.00650400118005,67.42303886878663,4,0,8.720864134918717,1,0,0
,68.23650690756327,65.84637901457326,8,0,13.95090379025877,1,0,0
272214.07112593035,70.44046990047003,67.25122083372771,6,0,10.06526582218664,1,0,0
52077.80895119316,229.2611530458871,177.08118803412944,10,0,,0,1,0
245874.33962877752,59.53924791579056,56.816368272364265,4,0,3.081278188543582,1,0,0
25073.818565126967,238.77550861405643,108.78765492734604,5,0,54.516246688401424,0,1,0
212616.78259960553,73.6747118912934,70.3741306768567,6,0,3.002849550865908,1,0,0
9610.942306812038,60.57485338415995,59.50779741946005,1,0,13.695598181640555,0,0,0
0.0,224.6937634004854,100.04353373053944,10,0,21.656803896079275,0,1,0
21911.04929265714,67.03646178920076,64.96483280270934,4,0,14.550040487830426,0,0,0
41765.035189934875,251.3546948292079,101.87556203738696,5,1,48.3402221932635,0,1,0
71.30428192160505,72.54668021839443,70.14299157423422,7,0,12.338042623048208,0,0,0
21501.27198556522,229.01124212718497,106.91161631438176,5,0,65.15226225153302,0,1,0
221866.00259584424,62.205727165072545,61.27921500386292,4,0,5.615728413870725,1,0,0
17987.12973077387,216.23078735316747,114.69813802560476,8,0,46.280632487073404,0,1,0
,83.86924640606216,79.78410755095989,5,0,14.252061010582942,0,0,0
49905.6777989818,254.81720811430745,136.87961525355388,7,0,51.90917986557374,0,1,0
142880.62351462897,78.9638400150619,77.25374802708868,8,0,13.46708190609248,1,0,0
24620.459672490044,250.840314675546,100.96397627075956,6,1,38.36954346361302,0,1,0
182623.32985589173,72.49072051663532,70.63751760418513,8,0,,1,0,0
105847.60546427545,60.68789865796571,59.05745692225774,6,0,6.494231503916895,1,0,0
58056.756314464015,216.04994964941932,146.27607324231835,10,0,46.25409713765446,0,1,0
12465.90830886818,67.48583424575943,67.10693243709481,6,0,3.3385622906802572,0,0,0
28294.77891248144,216.1999892743043,118.44673093584557,10,0,39.527160464023666,0,1,0
109609.43880850342,71.2414039882136,67.73262662725917,9,0,,1,0,0
,239.8584856537478,191.8687883948702,10,0,62.49612613395752,0,1,0
196883.95251639365,67.73018896466698,65.05648163022967,6,0,1.866059941366113,1,0,0
21859.86987893592,257.10978558157825,178.1125712553253,9,0,36.23477329827387,0,1,0
120809.14729996269,72.37768044011723,72.2256125929953,5,0,5.247099950998386,1,0,0
29181.550581186457,260.7796804824727,132.47082402608535,10,0,65.96285649362834,0,1,0
,68.93615461648409,68.126242084942,4,0,3.619405850105416,1,0,0
15025.373790036436,64.92725364756053,64.75016634911867,8,0,12.467006384561124,0,0,0
12980.202109858545,106.53382336958067,78.01747014536794,5,0,12.644773627506058,0,0,1
86.46471288681815,82.00070741050453,80.66100625441305,10,0,10.504568151089767,0,0,0
4273.43853852769,236.84968671409865,153.92720944647658,10,0,20.40297522466838,0,1,0
0.0,245.92406487227177,155.05889637722808,10,0,44.33722073965877,0,1,0
131.1385950777887,124.4474841161029,96.5850442018923,6,0,8.342964274617188,0,0,1
281367.32314174296,65.4490460596806,63.52341656987888,3,0,2.835696933230998,1,0,0
27634.561304981384,210.03658605798464,108.67527818560217,6,1,63.99180297986812,0,1,0
421120.8648046765,113.81861928413436,82.78203337689571,5,0,22.814792410976104,1,0,1
123299.67638784718,75.48353514815531,74.71935549713058,8,0,8.327623361614284,1,0,0
129244.7116640572,66.25286576232516,63.772715197272376,6,0,10.417990561006109,1,0,0
98.87857591955368,78.30325710626249,74.85792455878484,6,0,12.39695602341353,0,0,0
165628.27404630766,69.42948592926534,66.85146056328774,6,0,10.143909751453728,1,0,0
148396.3431295358,69.07022702197766,68.81626891350264,3,0,4.240652992714174,1,0,0
54693.65381604563,226.31555316388605,127.80171004865896,6,1,35.44231423236188,0,1,0
113950.29281306735,74.0844327912326,71.63297805537121,4,0,,1,0,0
3090.9399765280114,72.36544598667479,72.28083529046573,5,0,13.85715640650172,0,0,0
21469.02973359622,221.6572343692152,126.4744970173456,10,0,36.67804473965796,0,1,0
20037.447949591777,250.6373044003673,128.65761855133536,10,0,34.58758840944127,0,1,0
20697.198613253982,262.3178646768063,122.34505141463843,9,0,28.785955875695524,0,1,0
46221.70953662427,226.6226845736575,149.45159105890772,8,1,33.72058210368648,0,1,0
21168.408159421226,215.4014249374567,89.1523120810979,9,0,34.29836874555883,0,1,0
0.0,69.08464001808767,66.97857938617612,7,0,13.025052890546188,0,0,0
229837.4134959006,63.060120952283995,59.95241527506327,6,0,12.73329117389732,1,0,0
152741.9015880218,71.89544827450618,69.98572924173497,5,0,13.195849695150354,1,0,0
145428.35017085235,65.870362962825,64.49836964236218,7,0,14.234298563522914,1,0,0
281926.7605114145,73.4930733914348,71.72093100473153,8,0,,1,0,0
,65.98970993726724,65.53663089975775,3,0,11.655518184564706,1,0,0
185998.8421600699,66.63476581785315,63.619299457111794,4,0,,1,0,0
24894.93173749109,244.7797786012908,177.45688553885364,10,1,57.13474842940917,0,1,0
241705.82028595693,65.98158691378134,63.30410188269041,3,0,12.421748396487711,1,0,0
189989.1742591822,66.35100849862074,65.98479892979229,3,0,,1,0,0
126365.9491130724,76.13094910282166,73.50272021291441,8,0,12.0838211791587,1,0,0
116539.63594453385,63.5474873228914,61.07790699195067,4,0,5.933646174813258,1,0,0
7669.586519673593,67.82974588332554,65.84421621729217,5,0,8.66759550028232,0,0,0
0.0,71.45615041562272,68.86813501782873,5,0,5.06986798266135,1,0,0
28645.242248509272,207.8061776777768,114.1525043133017,10,1,31.039810102055384,0,1,0
,220.96416031887037,144.52267393727598,10,1,35.62801385007157,0,1,0
8213.016827762242,67.98649188397486,67.27378179300888,7,0,14.493511856752914,0,0,0
33215.95565363204,267.1434266438001,138.57623597434264,9,1,81.60746591220317,0,1,0
206440.12189018127,64.51678449045748,61.793971793058596,6,0,1.772115737945256,1,0,0
0.0,233.6361410943867,99.96276410704137,4,0,26.281309921007644,0,1,0
30066.630616871455,241.63990974585408,129.6975427841913,7,1,30.14454543514126,0,1,0
1589.808850153218,62.224322192545976,59.62805378245845,2,0,4.475170198600127,0,0,0
111178.24912956724,71.25111871833037,68.08385066878883,7,0,,1,0,0
22831.522287155392,245.61720881937003,186.2022503818239,10,1,67.41679167038572,0,1,0
18019.211188274563,240.31088462439024,110.39018106467466,7,0,46.97763662607343,0,1,0
200016.40073551945,71.60928756666756,71.49810874749681,6,0,1.5869852375031124,1,0,0
335.2297818828886,253.19775912925044,150.65928661620526,10,0,16.739942844331118,0,1,0
23251.71987947766,215.0170606328739,161.953913401482,10,1,24.096479038263556,0,1,0
211178.6476832711,66.99737577747906,65.33272727225544,4,0,6.113037371875794,1,0,0
220788.52920932425,74.99360187844384,71.30874642183366,4,0,,1,0,0
54599.58835868362,253.23897460646032,202.25636104373723,10,1,60.883835048746235,0,1,0
4454.284685657217,120.47903295098996,106.15416630196678,6,0,17.76599295838768,0,0,1
40392.41679749174,237.6624127201712,106.35446056037097,9,0,45.32368662274942,0,1,0
74743.58395918626,246.96119035420577,155.8642709421215,7,1,30.266215085061557,0,1,0
267771.9493213294,67.20892688372109,65.35113942224949,6,0,12.34510159663212,1,0,0
187048.03409436348,68.77050547776226,68.6969084309682,3,0,9.055289470619869,1,0,0
189123.06713409457,76.34451065061057,73.86358626950245,4,0,13.682269909346807,1,0,0
270325.13851303916,71.65255576445472,69.26657821736242,10,0,7.380183609523448,1,0,0
71520.37078998279,232.9210601755557,168.32876768312448,10,0,71.12208875054166,0,1,0
106951.24053539326,64.00860923962375,62.620655774644455,5,0,,1,0,0
6410.199561927649,174.1674598704255,136.98453607860415,7,1,1.0,0,1,0
14687.766043354111,293.6375448593826,196.19720153762404,9,1,26.537249991788848,0,1,0
147.25839922543392,85.48345288691443,83.64798248723689,4,0,9.780260288983632,0,0,0
23808.388499452136,226.99733677349968,154.5547077416076,10,1,25.15227259138531,0,1,0
45861.966183158525,248.77956461632337,130.23965050441782,7,1,,0,1,0
34373.839186454024,216.2882972087959,153.86689763134603,5,1,22.66191589302639,0,1,0
4206.423150761171,72.46610340439908,70.53381607998763,7,0,12.81374805608676,0,0,0
10282.49291366227,199.48947497305224,132.34891275524905,10,1,4.012866375670536,0,1,0
11377.995625851623,194.61163948645185,131.917500167014,10,0,12.044614946009837,0,1,0
371315.6605011264,143.38390975357308,124.00676157516357,10,0,53.97895656856435,1,0,1
32497.849165388012,242.8251287910197,166.13364081758525,10,1,85.40989120522441,0,1,0
136467.14126849463,74.06985242096106,71.58000673425363,8,0,13.300666779869712,1,0,0
0.0,248.0497905018931,193.3824594202925,10,0,74.52902383923066,0,1,0
234757.66193391543,65.65405901004347,65.28676937578318,4,0,3.530364291549102,1,0,0
73.740454396191,80.89545891598343,77.4486401029309,6,0,12.238714025508257,0,0,0
7511.171753129561,74.568115937985,71.77011963919882,5,0,4.950619045704802,0,0,0
239.8405776578715,212.9444677882026,94.2535865675228,6,1,21.749844512119296,0,1,0
0.0,62.802850843381556,62.26083525490717,7,0,12.3319155277446,1,0,0
3999.649357077176,64.7799280767012,62.099049094210784,4,0,11.474033767443975,0,0,0
164348.4639379699,72.76545986134707,70.82012195610794,6,0,10.455603099873798,1,0,0
41160.98913646091,249.5221133397534,149.16065901493386,9,0,49.932381425584374,0,1,0
113724.48613911452,65.74711775752934,64.36509427044494,4,0,12.834430714388604,1,0,0
22508.274437290045,225.07593952125077,106.23678314362216,6,0,42.98354520689871,0,1,0
50300.031681603825,266.21048007765955,181.7737659919135,10,1,81.72010371044277,0,1,0
127.32886321746578,125.2648042625393,111.54344819645908,8,0,29.59391608513658,0,0,1
20169.803039290673,70.39027422686263,67.74569167650161,7,0,13.449963472963445,0,0,0
34673.057783861914,192.1198813339495,111.81467665786784,6,1,53.81678901857386,0,1,0
32306.577973483156,232.18932076198047,151.98602379220927,10,0,47.85814718028783,0,1,0
31744.464815616855,224.0552531698208,150.78507424228445,8,1,38.54295100300403,0,1,0
131896.76969241342,69.3583627200756,66.20467445271447,7,0,11.694696776360368,1,0,0
310896.3224168611,143.8117739037034,120.80942380405743,10,0,10.31585667700474,1,0,1
258188.43922273823,58.827173422815925,57.09365319403452,5,0,10.23039872130338,1,0,0
183128.7410236752,65.43910349754383,62.716234298964636,6,0,,1,0,0
195736.3436021675,68.25161023686,66.8918799866185,5,0,5.846532955735828,1,0,0
46843.07909021835,222.4061166340522,174.7237938074914,10,1,30.52321305858168,0,1,0
21171.651118224116,243.64419006008512,182.61094020999445,7,1,47.92130942214732,0,1,0
29234.525533143336,176.46059527228957,112.71672442021838,7,1,43.63218132507019,0,1,0
